clone_pair,start_commit,end_commit,genealogy
jax/interpreters/xla.py^311^316+jax/interpreters/xla.py^317^322,650db36d3,cc1d2aaae,"I,ae835b747,9,1-I,d17e69ee2,21,2-I,a15aa9bd4,2,2-I,8028e4b57,7,2-I,282225f67,4,2-I,abbc70b20,2,2-I,b39da1f84,1,2-I,c375adf52,2,2-I,6124f703a,49,2-I,75278309a,5,2-I,edcd43acc,6,2-I,4f3011f32,2,2-I,4236eb2b5,16,2-I,2678a4647,6,2-I,6614f9489,2,1-I,bdd791566,2,2-I,75b00a123,7,2-I,7ec0b4017,7,2-I,d25f4b34b,6,2-I,2bd010ae8,4,2-I,8f6e077d9,6,2-I,d262bae88,63,3-I,68e9e1c26,6,2-I,a48752a57,19,2"
jax/numpy/lax_numpy.py^1142^1149+jax/numpy/lax_numpy.py^1151^1158,688f79ca0,7bf2d77bd,"I,ee36818a5,4,3-I,ff94b4442,1,2-I,fb79d56ac,8,1"
jax/experimental/stax.py^100^122+jax/experimental/stax.py^126^149,7d7dd257b,8dbd51d3f,"C,8ffb9417e,6,3-I,4af04cefa,2,1-I,b1bc841ae,8,2-I,9fc4353c5,1,1-I,623c20105,47,3"
jax/core.py^105^129+jax/interpreters/partial_eval.py^441^467,a8afb8774,cc1d2aaae,"I,5aef18f89,4,1-I,9a8523603,103,2-I,07260f657,2,1-I,1e7d13b5f,7,3-I,abbc70b20,38,2-I,596522501,3,2-I,7d716b830,6,2-I,34065df24,5,1-I,177e7cf31,2,1-I,4236eb2b5,6,2-I,60db0a073,11,2-I,2678a4647,19,2-I,2ab00151e,2,1-I,32319e1bc,1,1-I,610187cd3,4,2-I,823ad552d,10,2"
jax/interpreters/partial_eval.py^57^67+jax/interpreters/partial_eval.py^262^272,a8afb8774,cc1d2aaae,"I,ace14bbb9,1,2-I,1c134f8a6,2,1-I,abbc70b20,10,3-I,34065df24,4,1-I,4236eb2b5,7,2-I,2678a4647,6,2-I,6614f9489,2,2-I,823ad552d,2,1"
jax/interpreters/partial_eval.py^57^67+jax/interpreters/partial_eval.py^312^321,a8afb8774,a45e28377,"I,82dbf9131,4,2-I,1c134f8a6,2,1-I,abbc70b20,15,3-I,34065df24,4,1-I,75278309a,2,2"
jax/interpreters/partial_eval.py^262^272+jax/interpreters/partial_eval.py^312^321,a8afb8774,a45e28377,"I,ace14bbb9,1,1-I,82dbf9131,4,2-I,abbc70b20,11,3-I,75278309a,2,2"
jax/core.py^42^48+jax/interpreters/xla.py^329^337,4f0280fe3,3f9e45e0c,"I,a3eb2b1b9,7,2-I,d315564eb,1,2-I,34065df24,8,1-I,177e7cf31,2,1-I,bf97e4792,5,2-I,6614f9489,1,1-I,a48752a57,8,2"
jax/core.py^428^434+jax/interpreters/xla.py^299^304,4f0280fe3,cc1d2aaae,"I,e14052046,2,2-I,42647e013,2,2"
jax/abstract_arrays.py^114^119+jax/interpreters/xla.py^353^358,4f0280fe3,0080c8954,"I,42dd736af,2,1-I,a3eb2b1b9,1,2-I,1e7d13b5f,6,1"
jax/interpreters/xla.py^359^364+jax/interpreters/xla.py^365^370,4f0280fe3,dcded6a8f,"I,ad03bafb9,5,1-I,36c882ba4,4,3-I,0c0137d78,1,2-I,a3eb2b1b9,5,1-I,a15aa9bd4,5,1-I,a50339569,4,1-I,5290c03a1,11,3-I,4a84b9130,16,3-I,75b00a123,3,1-I,7ec0b4017,3,1-I,7db0c56a2,5,1-I,00528a42e,4,1-I,e0d23a7ff,2,1-I,1a7374361,17,1-I,d262bae88,34,3"
jax/abstract_arrays.py^119^124+jax/interpreters/xla.py^353^358,909a9db88,0080c8954,"I,a3eb2b1b9,1,2-I,1e7d13b5f,6,1"
jax/scipy/special.py^157^188+jax/scipy/special.py^203^229,376ee6423,cc1d2aaae,"I,c953ca2d8,8,3"
jax/core.py^105^129+jax/interpreters/partial_eval.py^445^471,076dd0fd9,cc1d2aaae,"I,5aef18f89,4,1-I,9a8523603,103,2-I,ac3cb59ce,2,2-I,07260f657,2,1-I,1e7d13b5f,7,3-I,abbc70b20,38,2-I,596522501,3,2-I,7d716b830,6,2-I,34065df24,5,1-I,177e7cf31,2,1-I,4236eb2b5,6,2-I,60db0a073,11,2-I,2678a4647,22,2-I,2ab00151e,2,1-I,32319e1bc,1,1-I,610187cd3,4,2-I,823ad552d,10,2"
jax/interpreters/partial_eval.py^57^67+jax/interpreters/partial_eval.py^266^276,076dd0fd9,cc1d2aaae,"I,ace14bbb9,5,2-I,1c134f8a6,2,1-I,abbc70b20,7,1-I,34065df24,4,1-I,4236eb2b5,6,2-I,2678a4647,6,2-I,823ad552d,2,1"
jax/interpreters/partial_eval.py^57^67+jax/interpreters/partial_eval.py^316^325,076dd0fd9,596522501,"I,1c134f8a6,2,1-I,abbc70b20,17,3"
jax/interpreters/partial_eval.py^266^276+jax/interpreters/partial_eval.py^316^325,076dd0fd9,596522501,"I,ace14bbb9,5,1-I,abbc70b20,10,2"
jax/abstract_arrays.py^119^124+jax/interpreters/xla.py^352^357,b2160fdc0,0080c8954,"I,36c882ba4,5,2-I,a3eb2b1b9,2,2-I,1e7d13b5f,6,1"
jax/interpreters/xla.py^358^363+jax/interpreters/xla.py^364^369,b2160fdc0,dcded6a8f,"I,ad03bafb9,5,1-I,36c882ba4,4,3-I,0c0137d78,1,2-I,a3eb2b1b9,5,1-I,a15aa9bd4,5,1-I,a50339569,4,1-I,5290c03a1,8,3-I,4a84b9130,16,3-I,75b00a123,3,1-I,7ec0b4017,3,1-I,7db0c56a2,5,1-I,00528a42e,3,3-I,e0d23a7ff,2,1-I,1a7374361,17,1-I,d262bae88,35,3"
examples/differentially_private_sgd.py^133^139+examples/mnist_classifier.py^42^47,b0f37cce3,cc1d2aaae,"C,d59ecddfe,12,3-C,d10cf0e38,11,1"
examples/differentially_private_sgd.py^133^139+examples/mnist_classifier_fromscratch.py^54^60,b0f37cce3,cc1d2aaae,"C,d59ecddfe,12,3-C,d10cf0e38,11,1"
examples/differentially_private_sgd.py^133^139+examples/spmd_mnist_classifier_fromscratch.py^58^64,b0f37cce3,cc1d2aaae,"I,d59ecddfe,12,3-I,d10cf0e38,11,1"
jax/core.py^105^129+jax/interpreters/partial_eval.py^450^476,c067ebfc1,cc1d2aaae,"I,5aef18f89,4,1-I,9a8523603,103,2-I,ac3cb59ce,9,2-I,07260f657,2,1-I,1e7d13b5f,7,3-I,abbc70b20,38,2-I,596522501,3,2-I,7d716b830,6,2-I,34065df24,7,3-I,177e7cf31,2,1-I,4236eb2b5,8,2-I,60db0a073,11,2-I,2678a4647,22,2-I,6614f9489,4,2-I,2ab00151e,2,1-I,32319e1bc,1,1-I,610187cd3,2,2-I,823ad552d,10,2"
jax/core.py^428^434+jax/interpreters/xla.py^363^368,efe99c8a8,c845d15b3,"I,36c882ba4,2,2-I,0c0137d78,1,2-I,5290c03a1,2,2-I,4a84b9130,8,2-I,00528a42e,3,2"
jax/abstract_arrays.py^119^124+jax/interpreters/xla.py^457^462,efe99c8a8,0080c8954,"I,1e7d13b5f,6,1"
jax/interpreters/xla.py^463^468+jax/interpreters/xla.py^469^474,efe99c8a8,dcded6a8f,"I,ae835b747,2,1-I,2206be295,2,2-I,a15aa9bd4,7,3-I,d262bae88,7,3"
jax/core.py^428^434+jax/interpreters/xla.py^369^374,919865605,dcded6a8f,"I,ad03bafb9,2,2-I,2206be295,2,2-I,a3eb2b1b9,16,2-I,e46a002ea,4,2-I,5290c03a1,4,2-I,c375adf52,4,2-I,d55ea510e,2,2-I,850bd6624,7,2-I,d262bae88,25,2"
jax/abstract_arrays.py^119^124+jax/interpreters/xla.py^463^468,919865605,0080c8954,"I,ae835b747,2,2-I,a15aa9bd4,4,2-I,1e7d13b5f,6,1"
jax/interpreters/xla.py^469^474+jax/interpreters/xla.py^475^480,919865605,2c92bc915,"I,2206be295,2,1-I,a15aa9bd4,3,1-I,75278309a,2,2-I,4236eb2b5,3,2-I,75b00a123,1,2"
jax/experimental/optimizers.py^206^229+jax/experimental/optimizers.py^231^254,919865605,8dbd51d3f,"I,b1bc841ae,4,3-I,afeefa6f1,4,3-I,623c20105,48,3"
examples/differentially_private_sgd.py^133^139+examples/spmd_mnist_classifier_fromscratch.py^60^66,919865605,cc1d2aaae,"C,d59ecddfe,12,3-C,d10cf0e38,11,1"
examples/mnist_classifier.py^42^47+examples/spmd_mnist_classifier_fromscratch.py^60^66,919865605,cc1d2aaae,"C,d59ecddfe,12,3"
examples/mnist_classifier_fromscratch.py^54^60+examples/spmd_mnist_classifier_fromscratch.py^60^66,919865605,cc1d2aaae,"C,d59ecddfe,12,3"
examples/mnist_classifier_fromscratch.py^39^48+examples/spmd_mnist_classifier_fromscratch.py^44^53,919865605,cc1d2aaae,"C,d59ecddfe,12,3"
jax/experimental/optimizers.py^208^231+jax/experimental/optimizers.py^233^256,eb4ac933f,8dbd51d3f,"I,b1bc841ae,4,3-I,afeefa6f1,2,2-I,623c20105,48,3"
jax/experimental/optimizers.py^209^232+jax/experimental/optimizers.py^234^257,e1b7cbc72,8dbd51d3f,"C,b1bc841ae,4,3-I,afeefa6f1,2,2-I,623c20105,48,3"
jax/core.py^429^435+jax/interpreters/xla.py^369^374,0ccf7cf62,dcded6a8f,"I,ad03bafb9,2,2-I,2206be295,2,2-I,a3eb2b1b9,16,2-I,e46a002ea,4,2-I,5290c03a1,4,2-I,c375adf52,4,2-I,d55ea510e,2,2-I,850bd6624,7,2-I,d262bae88,25,2"
jax/experimental/optimizers.py^207^230+jax/experimental/optimizers.py^232^255,0ccf7cf62,8dbd51d3f,"I,b1bc841ae,4,3-I,afeefa6f1,4,3-I,623c20105,48,3"
jax/core.py^148^153+jax/interpreters/xla.py^263^268,29629931a,267a4ca4c,"I,ccb203c89,2,2-I,4236eb2b5,4,2-I,2bd010ae8,6,2"
jax/core.py^488^494+jax/interpreters/xla.py^389^394,29629931a,ca8dc20a4,"I,42dd736af,2,1-I,f415f266b,1,2-I,a3eb2b1b9,2,2-I,e46a002ea,1,2-I,428377afb,2,1-I,4236eb2b5,4,2"
jax/lax/lax_control_flow.py^442^448+jax/lax/lax_control_flow.py^462^468,29629931a,cc1d2aaae,"I,7cbd58b6c,20,3-I,42dd736af,1,2-I,09f94a1e3,26,3-I,96102dc72,27,3-I,664a4e123,7,3"
jax/interpreters/partial_eval.py^412^424+jax/interpreters/partial_eval.py^537^548,29629931a,cc1d2aaae,"I,34065df24,3,2-I,2dac55a0b,36,2-I,4d40b208e,6,2-I,3290e16a9,3,2-I,75278309a,2,1-I,cd54dd977,15,2-I,6614f9489,14,2"
jax/interpreters/partial_eval.py^412^424+jax/lax/lax_control_flow.py^680^692,29629931a,cc1d2aaae,"C,dff8e60f5,8,2-I,e14052046,6,2-I,75278309a,2,1"
jax/interpreters/partial_eval.py^537^548+jax/lax/lax_control_flow.py^680^692,29629931a,cc1d2aaae,"C,dff8e60f5,8,2-I,e14052046,6,2-I,34065df24,3,1-I,2dac55a0b,36,1-I,4d40b208e,6,1-I,3290e16a9,3,1-I,cd54dd977,15,1-I,6614f9489,14,1"
jax/abstract_arrays.py^122^127+jax/interpreters/xla.py^495^500,29629931a,0080c8954,"I,1e7d13b5f,6,1"
jax/interpreters/xla.py^501^506+jax/interpreters/xla.py^507^512,29629931a,7de784afb,"I,ad9b6d4d9,2,1-I,ac023bf28,3,1-I,d315564eb,2,1-I,03df35a9d,13,3"
jax/interpreters/partial_eval.py^159^168+jax/interpreters/partial_eval.py^561^570,29629931a,cc1d2aaae,"I,5c5560c83,25,1-I,1fcebbaa0,5,1-I,9a8523603,1,1-I,ac3cb59ce,6,1-I,664a4e123,1,2-I,13316f357,4,1-I,abbc70b20,6,2-I,b1cb3a5de,17,1-I,6124f703a,7,1-I,34065df24,2,1-I,75278309a,8,1-I,634c6259d,2,1-I,6614f9489,6,2"
jax/interpreters/partial_eval.py^298^308+jax/interpreters/partial_eval.py^358^367,29629931a,75617be80,"I,1fcebbaa0,2,2-I,235334544,4,2-I,9c966f9fb,3,1-I,20a7e7b3f,2,1-I,abbc70b20,4,3-I,2d96cfb26,1,1"
jax/experimental/optimizers.py^208^232+jax/experimental/optimizers.py^271^294,60ef9293c,8dbd51d3f,"I,b1bc841ae,8,3-I,ccb8d4597,2,2-I,afeefa6f1,2,1-I,623c20105,49,3"
jax/lax/lax_control_flow.py^451^457+jax/lax/lax_control_flow.py^471^477,5cbaf75d2,cc1d2aaae,"I,09f94a1e3,1,1-I,96102dc72,7,1-I,664a4e123,3,2-I,dc4c9f045,9,3-I,3290e16a9,3,2"
jax/interpreters/partial_eval.py^412^424+jax/lax/lax_control_flow.py^689^701,5cbaf75d2,cc1d2aaae,"I,e14052046,2,2-I,75278309a,2,1"
jax/interpreters/partial_eval.py^537^548+jax/lax/lax_control_flow.py^689^701,5cbaf75d2,cc1d2aaae,"I,e14052046,2,2-I,34065df24,3,1-I,2dac55a0b,36,1-I,4d40b208e,6,1-I,3290e16a9,3,1-I,cd54dd977,15,1-I,6614f9489,14,1"
jax/lax/lax_control_flow.py^451^457+jax/lax/lax_control_flow.py^483^489,6e99d9c04,6015a2a68,"I,09f94a1e3,1,1-I,96102dc72,7,1-I,dc4c9f045,29,3"
jax/interpreters/partial_eval.py^412^424+jax/lax/lax_control_flow.py^701^713,6e99d9c04,cc1d2aaae,"I,e14052046,4,2-I,75278309a,2,1"
jax/interpreters/partial_eval.py^537^548+jax/lax/lax_control_flow.py^701^713,6e99d9c04,cc1d2aaae,"I,e14052046,4,2-I,34065df24,3,1-I,2dac55a0b,36,1-I,4d40b208e,6,1-I,3290e16a9,3,1-I,cd54dd977,15,1-I,6614f9489,14,1"
jax/lax/lax_control_flow.py^453^459+jax/lax/lax_control_flow.py^485^491,3815662ab,4a836ff8a,"I,09f94a1e3,3,1-I,96102dc72,9,1-I,dc4c9f045,31,2-I,ddea95e6e,52,2"
jax/interpreters/partial_eval.py^412^424+jax/lax/lax_control_flow.py^705^717,3815662ab,cc1d2aaae,"I,3cd409ee8,2,2-I,75278309a,2,1"
jax/interpreters/partial_eval.py^537^548+jax/lax/lax_control_flow.py^705^717,3815662ab,cc1d2aaae,"I,3cd409ee8,2,2-I,34065df24,3,1-I,2dac55a0b,36,1-I,4d40b208e,6,1-I,3290e16a9,3,1-I,cd54dd977,15,1-I,6614f9489,14,1"
jax/lax/lax_control_flow.py^455^461+jax/lax/lax_control_flow.py^487^493,cff08e505,cc1d2aaae,"I,09f94a1e3,3,1-I,96102dc72,9,1-I,dc4c9f045,30,2-I,ddea95e6e,56,2"
jax/interpreters/partial_eval.py^412^424+jax/lax/lax_control_flow.py^711^723,cff08e505,cc1d2aaae,"I,3cd409ee8,2,2-I,75278309a,2,1-I,8a62a9b65,3,2"
jax/interpreters/partial_eval.py^537^548+jax/lax/lax_control_flow.py^711^723,cff08e505,cc1d2aaae,"I,3cd409ee8,2,2-I,34065df24,3,1-I,2dac55a0b,36,1-I,4d40b208e,6,1-I,3290e16a9,3,1-I,8a62a9b65,3,2-I,cd54dd977,15,1-I,6614f9489,14,1"
jax/scipy/special.py^179^210+jax/scipy/special.py^225^251,af064bb78,cc1d2aaae,"I,c953ca2d8,10,3"
jax/core.py^167^172+jax/interpreters/xla.py^264^269,d85283063,ca8dc20a4,"I,970e475e0,2,1-I,ccb203c89,2,2-I,49a441f74,2,1-I,4236eb2b5,5,2"
jax/core.py^507^513+jax/interpreters/xla.py^390^395,d85283063,ca8dc20a4,"I,2206be295,2,2-I,f415f266b,1,2-I,a3eb2b1b9,2,2-I,e46a002ea,1,2-I,c9d8acd2e,2,1-I,4236eb2b5,4,3"
jax/lax/lax_control_flow.py^415^421+jax/lax/lax_control_flow.py^447^453,d85283063,1c134f8a6,"I,7cbd58b6c,1,2-I,ac2af106e,8,1-I,96102dc72,15,3"
jax/interpreters/partial_eval.py^414^426+jax/interpreters/partial_eval.py^539^550,d85283063,cc1d2aaae,"I,34065df24,5,3-I,2dac55a0b,37,2-I,4d40b208e,4,2-I,3290e16a9,3,2-I,75278309a,2,1-I,cd54dd977,13,2-I,6614f9489,12,2"
jax/interpreters/partial_eval.py^414^426+jax/lax/lax_control_flow.py^675^687,d85283063,ac251046f,"I,b2b5049eb,3,2"
jax/interpreters/partial_eval.py^539^550+jax/lax/lax_control_flow.py^675^687,d85283063,ac251046f,"I,b2b5049eb,3,2"
jax/abstract_arrays.py^122^127+jax/interpreters/xla.py^496^501,d85283063,0080c8954,"I,1e7d13b5f,6,1"
jax/interpreters/xla.py^502^507+jax/interpreters/xla.py^508^513,d85283063,7de784afb,"I,ad9b6d4d9,2,1-I,ac023bf28,4,3-I,d315564eb,2,1-I,03df35a9d,13,3"
jax/interpreters/partial_eval.py^161^170+jax/interpreters/partial_eval.py^563^572,d85283063,cc1d2aaae,"I,5c5560c83,25,1-I,1fcebbaa0,5,1-I,9a8523603,1,1-I,ac3cb59ce,6,1-I,664a4e123,1,2-I,13316f357,4,1-I,abbc70b20,6,2-I,b1cb3a5de,15,1-I,6124f703a,7,1-I,34065df24,2,1-I,3290e16a9,3,1-I,75278309a,21,1-I,634c6259d,2,1-I,6614f9489,8,2-I,bdd791566,6,1-I,1158530fa,2,1"
jax/interpreters/partial_eval.py^300^310+jax/interpreters/partial_eval.py^360^369,d85283063,75617be80,"I,1fcebbaa0,2,2-I,235334544,4,2-I,20a7e7b3f,2,1-I,82dbf9131,2,1-I,abbc70b20,5,3-I,2d96cfb26,1,1"
jax/interpreters/partial_eval.py^414^426+jax/interpreters/partial_eval.py^524^535,117749b75,cc1d2aaae,"I,b2b5049eb,8,2-I,ac251046f,8,2-I,0f2e08dd9,2,2-I,07260f657,4,2-I,7d716b830,4,2-I,c1ccbdf1a,8,2-I,34065df24,2,1-I,2dac55a0b,25,2-I,4d40b208e,13,2-I,75278309a,2,1-I,4236eb2b5,7,2-I,cd54dd977,6,2-I,6b6789a53,2,2-I,2678a4647,2,2-I,6614f9489,4,2"
jax/interpreters/partial_eval.py^524^535+jax/lax/lax_control_flow.py^675^687,117749b75,ac251046f,"I,b2b5049eb,11,3"
jax/interpreters/partial_eval.py^161^170+jax/interpreters/partial_eval.py^548^557,117749b75,cc1d2aaae,"I,5c5560c83,25,1-I,1fcebbaa0,5,1-I,9a8523603,1,1-I,b2b5049eb,17,2-I,115d365a9,17,2-I,ac3cb59ce,6,1-I,13316f357,4,1-I,b1cb3a5de,15,1-I,6124f703a,7,1-I,34065df24,2,1-I,2dac55a0b,26,2-I,3290e16a9,3,1-I,75278309a,21,1-I,634c6259d,2,1-I,6614f9489,2,2-I,bdd791566,6,1-I,1158530fa,2,1"
jax/abstract_arrays.py^122^127+jax/interpreters/xla.py^513^518,c598c801b,0080c8954,"I,1e7d13b5f,6,1"
jax/interpreters/xla.py^519^524+jax/interpreters/xla.py^525^530,c598c801b,7de784afb,"I,286ec51f6,2,2-I,ad9b6d4d9,2,2-I,03df35a9d,11,3"
jax/core.py^167^172+jax/interpreters/xla.py^282^287,0bb588470,fc2a12c47,"I,970e475e0,2,1-I,49a441f74,2,1-I,2678a4647,3,1-I,2bd010ae8,1,2-I,40805e4f1,4,2"
jax/core.py^507^513+jax/interpreters/xla.py^412^417,0bb588470,a45e28377,"I,ad03bafb9,1,2-I,8bd1a46ce,2,2-I,47df7b95c,2,2-I,d55ea510e,2,2-I,6124f703a,8,2-I,75278309a,2,2"
jax/abstract_arrays.py^122^127+jax/interpreters/xla.py^551^556,0bb588470,0080c8954,"I,1e7d13b5f,6,1"
jax/interpreters/xla.py^557^562+jax/interpreters/xla.py^563^568,0bb588470,3f9e45e0c,"I,2bd010ae8,4,2-I,606ca26e0,7,1-I,a48752a57,6,3"
jax/core.py^167^172+jax/interpreters/xla.py^274^279,5ea1e4cfb,fc2a12c47,"I,e14052046,4,2-I,970e475e0,2,1-I,ccb203c89,5,2-I,49a441f74,2,1-I,2678a4647,3,1-I,5520948b0,2,2-I,2bd010ae8,2,2-I,40805e4f1,9,2"
jax/core.py^507^513+jax/interpreters/xla.py^404^409,5ea1e4cfb,3f9e45e0c,"I,2206be295,10,2-I,0c0137d78,19,2-I,ad9b6d4d9,4,2-I,a50339569,4,2-I,528079319,1,2-I,efaedf4b5,1,2-I,68b32bf70,10,2-I,5290c03a1,6,2-I,8f902452a,1,2-I,d55ea510e,4,2-I,75278309a,4,2-I,4f3011f32,4,2-I,c9d8acd2e,2,1-I,4236eb2b5,1,1-I,b75bae643,2,1-I,306314590,13,2-I,a33f4dd8c,2,1-I,634c6259d,2,1-I,2678a4647,1,1-I,d262bae88,14,2-I,a48752a57,5,2"
jax/abstract_arrays.py^122^127+jax/interpreters/xla.py^543^548,5ea1e4cfb,0080c8954,"I,ad9b6d4d9,5,2-I,1e7d13b5f,6,1"
jax/interpreters/xla.py^549^554+jax/interpreters/xla.py^555^560,5ea1e4cfb,3f9e45e0c,"I,606ca26e0,4,2-I,a48752a57,5,1"
jax/abstract_arrays.py^122^127+jax/interpreters/xla.py^554^559,526c0298e,0080c8954,"I,1e7d13b5f,6,1"
jax/interpreters/xla.py^560^565+jax/interpreters/xla.py^566^571,526c0298e,bf74f2e50,"I,a7c2cdea6,2,2-I,2bd010ae8,4,1-I,606ca26e0,4,1"
jax/abstract_arrays.py^122^127+jax/interpreters/xla.py^553^558,532411880,0080c8954,"I,1e7d13b5f,6,1"
jax/interpreters/xla.py^559^564+jax/interpreters/xla.py^565^570,532411880,3f9e45e0c,"I,a7c2cdea6,2,2-I,2bd010ae8,4,3-I,606ca26e0,5,1-I,a48752a57,5,2"
jax/interpreters/partial_eval.py^416^428+jax/interpreters/partial_eval.py^526^537,581d24c69,cc1d2aaae,"I,b2b5049eb,8,2-I,ac251046f,8,2-I,0f2e08dd9,2,2-I,07260f657,4,2-I,7d716b830,4,2-I,c1ccbdf1a,8,2-I,34065df24,2,1-I,2dac55a0b,26,2-I,4d40b208e,13,2-I,75278309a,2,1-I,cd54dd977,6,2"
jax/interpreters/partial_eval.py^416^428+jax/lax/lax_control_flow.py^675^687,581d24c69,ac251046f,"I,b2b5049eb,3,2"
jax/interpreters/partial_eval.py^526^537+jax/lax/lax_control_flow.py^675^687,581d24c69,ac251046f,"I,b2b5049eb,11,3"
jax/scipy/special.py^176^207+jax/scipy/special.py^222^248,581d24c69,cc1d2aaae,"I,c953ca2d8,12,3"
jax/interpreters/partial_eval.py^161^170+jax/interpreters/partial_eval.py^550^559,581d24c69,cc1d2aaae,"I,5c5560c83,25,1-I,1fcebbaa0,5,1-I,9a8523603,1,1-I,b2b5049eb,17,2-I,115d365a9,17,2-I,ac3cb59ce,6,1-I,13316f357,4,1-I,b1cb3a5de,15,1-I,6124f703a,7,1-I,34065df24,2,1-I,2dac55a0b,25,2-I,3290e16a9,3,1-I,75278309a,21,1-I,634c6259d,2,1-I,bdd791566,6,1-I,1158530fa,2,1"
jax/interpreters/partial_eval.py^302^312+jax/interpreters/partial_eval.py^362^371,581d24c69,a45e28377,"I,1fcebbaa0,3,2-I,235334544,4,2-I,20a7e7b3f,1,1-I,82dbf9131,2,1-I,428377afb,2,1-I,abbc70b20,9,3-I,75278309a,5,1"
jax/interpreters/partial_eval.py^415^427+jax/lax/lax_control_flow.py^676^688,1dc4a4d05,ac251046f,"I,b2b5049eb,2,2"
jax/interpreters/partial_eval.py^525^536+jax/lax/lax_control_flow.py^676^688,1dc4a4d05,ac251046f,"I,b2b5049eb,10,3"
jax/interpreters/partial_eval.py^418^430+jax/interpreters/partial_eval.py^528^539,07a9396ce,cc1d2aaae,"I,b2b5049eb,7,2-I,ac251046f,7,2-I,07260f657,4,2-I,7d716b830,4,2-I,c1ccbdf1a,8,2-I,34065df24,2,1-I,2dac55a0b,25,2-I,4d40b208e,13,2-I,75278309a,2,1-I,cd54dd977,7,2"
jax/interpreters/partial_eval.py^418^430+jax/lax/lax_control_flow.py^676^688,07a9396ce,ac251046f,"I,b2b5049eb,2,2"
jax/interpreters/partial_eval.py^528^539+jax/lax/lax_control_flow.py^676^688,07a9396ce,ac251046f,"I,b2b5049eb,9,3"
jax/interpreters/partial_eval.py^161^170+jax/interpreters/partial_eval.py^552^561,07a9396ce,cc1d2aaae,"I,5c5560c83,25,1-I,1fcebbaa0,5,1-I,9a8523603,1,1-I,115d365a9,17,2-I,ac3cb59ce,6,1-I,13316f357,4,1-I,b1cb3a5de,15,1-I,6124f703a,7,1-I,34065df24,2,1-I,2dac55a0b,23,2-I,3290e16a9,3,1-I,02494924f,2,2-I,75278309a,21,1-I,634c6259d,2,1-I,bdd791566,6,1-I,1158530fa,2,1"
jax/interpreters/partial_eval.py^305^315+jax/interpreters/partial_eval.py^365^374,07a9396ce,a45e28377,"I,1fcebbaa0,10,2-I,235334544,2,2-I,82dbf9131,6,1-I,428377afb,2,1-I,abbc70b20,10,1-I,2d96cfb26,2,1-I,75278309a,6,1"
jax/core.py^170^175+jax/interpreters/xla.py^274^279,ed3f2c807,fc2a12c47,"I,e14052046,4,2-I,d08dec5d6,2,1-I,970e475e0,2,1-I,ccb203c89,5,2-I,f1ae2166d,2,1-I,49a441f74,2,1-I,2678a4647,3,1-I,5520948b0,2,2-I,2bd010ae8,2,2-I,40805e4f1,9,2"
jax/core.py^510^516+jax/interpreters/xla.py^404^409,ed3f2c807,3f9e45e0c,"I,2206be295,10,2-I,0c0137d78,19,2-I,ad9b6d4d9,4,2-I,a50339569,4,2-I,528079319,1,2-I,efaedf4b5,1,2-I,68b32bf70,10,2-I,5290c03a1,6,2-I,8f902452a,1,2-I,d55ea510e,4,2-I,75278309a,4,2-I,4f3011f32,4,2-I,c9d8acd2e,5,1-I,306314590,13,2-I,2678a4647,1,1-I,d262bae88,14,2-I,a48752a57,5,2"
jax/interpreters/partial_eval.py^418^430+jax/interpreters/partial_eval.py^530^541,ed3f2c807,cc1d2aaae,"I,07260f657,4,2-I,7d716b830,4,2-I,c1ccbdf1a,4,2-I,34065df24,2,1-I,2dac55a0b,25,2-I,4d40b208e,13,2-I,75278309a,2,1-I,cd54dd977,7,2"
jax/interpreters/partial_eval.py^530^541+jax/lax/lax_control_flow.py^676^688,ed3f2c807,ac251046f,"I,b2b5049eb,2,2"
jax/interpreters/partial_eval.py^161^170+jax/interpreters/partial_eval.py^554^563,ed3f2c807,cc1d2aaae,"I,5c5560c83,25,1-I,1fcebbaa0,5,1-I,9a8523603,1,1-I,ac3cb59ce,6,1-I,13316f357,4,1-I,b1cb3a5de,15,1-I,6124f703a,7,1-I,34065df24,2,1-I,3290e16a9,3,1-I,02494924f,2,2-I,75278309a,21,1-I,634c6259d,2,1-I,bdd791566,6,1-I,1158530fa,2,1"
jax/interpreters/partial_eval.py^421^433+jax/interpreters/partial_eval.py^533^544,4e9d79268,cc1d2aaae,"I,07260f657,2,2-I,c1ccbdf1a,2,2-I,34065df24,2,1-I,2dac55a0b,16,2-I,4d40b208e,19,2-I,3290e16a9,3,2-I,75278309a,2,1-I,cd54dd977,11,2-I,6614f9489,2,2"
jax/interpreters/partial_eval.py^421^433+jax/lax/lax_control_flow.py^676^688,4e9d79268,ac251046f,"I,b2b5049eb,2,2"
jax/interpreters/partial_eval.py^533^544+jax/lax/lax_control_flow.py^676^688,4e9d79268,ac251046f,"I,b2b5049eb,2,2"
jax/interpreters/partial_eval.py^164^173+jax/interpreters/partial_eval.py^557^566,4e9d79268,cc1d2aaae,"I,5c5560c83,25,1-I,1fcebbaa0,5,1-I,9a8523603,1,1-I,ac3cb59ce,6,1-I,13316f357,4,1-I,b1cb3a5de,12,1-I,6124f703a,7,1-I,34065df24,2,1-I,3290e16a9,3,1-I,02494924f,2,2-I,75278309a,21,1-I,6614f9489,2,2-I,bdd791566,6,1-I,1158530fa,2,1"
